,Names,Situacoes
1362,CIA SIDERURGICA AMAZONIA,Cancelado em 22/09/1999
1363,CIA SIDERURGICA DO PARA - COSIPAR,Cancelado em 14/02/2012
1364,CIA SIDERURGICA MOGI CRUZES,Cancelado em 22/03/2005
1365,CIA SIDERURGICA NACIONAL,Concedido em 26/02/1943
1366,CIA SIDERURGICA VALE PINDARE,Cancelado em 15/08/2005
1367,CIA STO ANTONIO DO GUAJU,Cancelado em 14/02/2012
1368,CIA SULAMERICANA DE BRINQUEDOS,Cancelado em 24/10/2012
1369,CIA T JANER COM IND,Cancelado em 09/04/1991
1370,CIA TECIDOS NORTE DE MINAS - COTEMINAS,Concedido em 11/02/1971
1371,CIA TECIDOS SANTANENSE,Concedido em 20/12/1984
1372,CIA TECNICA DE ENGENHARIA ELETRIC A,Cancelado em 15/01/2008
1373,CIA TELEF BORDA DO CAMPO,Cancelado em 30/11/1999
1374,CIA TELEF MELHOR RESIST,Cancelado em 28/02/2000
1375,CIA TELEFONES DO RJ CETEL,Cancelado em 02/01/1990
1376,CIA TERRAS BONSUCESSO,Cancelado em 13/05/1999
1377,CIA TEXTIL CASTANHAL,Cancelado em 08/03/1999
1378,CIA TEXTIL PE DA SERRA,Cancelado em 24/10/2012
1379,CIA TEXTIL PIRAPORA,Cancelado em 04/06/2003
1380,CIA THERMAS RIO QUENTE,Cancelado em 14/07/2004
1381,CIA TRANSAMERICA DE H NORDESTE,Cancelado em 28/12/1989
1382,CIA TROPICAL DE HOT DA AM,Cancelado em 14/02/2012
1383,CIA TROPICAL DE HOTEIS SA,Cancelado em 24/10/2012
1384,CIA TROPICAL HOTEL TAMBAU,Cancelado em 15/07/1991
1385,CIA UNIAO SEGUROS GERAIS,Cancelado em 09/11/1998
1386,CIA VALE DA CAICARA,Cancelado em 14/02/2012
1387,CIA VALE DO BURITI,Cancelado em 14/02/2012
1388,CIA VALE DO ITAPECURU-CONVALE,Cancelado em 06/12/1999
1389,CIA VALE DO MOJUZINHO,Cancelado em 14/02/2012
1390,CIA VALE DO PRATUDINHO,Cancelado em 28/09/2008
1391,CIA VALE DO RIO DOURADO,Cancelado em 24/03/1998
1392,CIA VALE DO RIO GRANDE,Cancelado em 14/02/2012
1393,CIA VALE DO RIO GRANDE,Cancelado em 15/10/2015
1394,CIA VERAS DE HOTEIS E TURISMO,Cancelado em 06/11/2013
1395,CIA VEREDAS DO RIO PRETO,Cancelado em 28/09/2008
1396,CIA VINICOLA RIO GRANDENSE,Cancelado em 29/11/1993
1397,CIA WETZEL INDL,Cancelado em 09/08/2005
1398,CIA. BRAS PETRÓLEO IPIRANGA,Cancelado em 17/07/2008
1399,CIA. DE CIMENTOS DO BRASIL,Cancelado em 07/04/2004
1400,CIA. DE SANEAMENTO DO PARANÁ - SANEPAR,Concedido em 10/03/2000
1401,CIA. DISTRIB. DE GÁS DO RIO DE JANEIRO,Concedido em 17/11/1997
1402,CIA. IGUAÇU DE CAFÉ SOLÚVEL,Cancelado em 09/10/2014
1403,CIA. SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-RECARGAPAY,Concedido em 26/10/2020
1404,CIAGRA CIA AGROPAST ARUANÃ,Cancelado em 31/05/2005
1405,CIAGRO CIA INDL DE RORAIMA,Cancelado em 14/02/2012
1406,CIANE CIA DE PROD QUIM DO NE,Cancelado em 31/12/2002
1407,CIAPESC-CIA AMAZONICA DE PESCA,Cancelado em 28/09/2008
1408,CIASA-CAJU INDL ALAGOAS S.A.,Cancelado em 27/03/2008
1409,CIBASA CITRUS BARRA SECA S. A.,Cancelado em 07/03/2008
1410,CIBRASEC CIA BRASILEIRA DE SECURITIZAÇÃO,Concedido em 31/05/1999
1411,CIC SA,Cancelado em 14/02/2012
1412,CICA SA,Cancelado em 27/01/1994
1413,CICADE CURTUME SA,Cancelado em 09/01/2007
1414,CICANORTE IND DE CONS ALIM SA,Cancelado em 22/05/2006
1415,CICRIA CIA CRIADORA AM,Cancelado em 14/02/2012
1416,CID - CIA INDUSTRIAL DE DOCES,Cancelado em 28/09/2008
1417,CIDADE HOTEL E TURISMO LTDA,Cancelado em 13/10/2004
1418,CIDADELA TRUST RECEBIVEIS SA,Cancelado em 18/03/2008
1419,CIELO S.A.,Concedido em 25/06/2009
1420,CIFITEX-CIA INDL FIOS TEXTEIS,Cancelado em 14/02/2012
1421,CIGLA - CIA. INDUSTRIAL GALLETTI DE LAMINADOS,Cancelado em 25/03/2011
1422,CIGRA CIA VALE GRAJAU PAST IND,Cancelado em 24/08/2000
1423,CIMBA SA INDUSTRIA E COMERCIO,Cancelado em 09/08/2005
1424,CIMEF METALURGIA SA,Cancelado em 07/01/2010
1425,CIMENTO ARATU SA,Cancelado em 08/12/1995
1426,CIMENTO CAUE SA,Cancelado em 26/09/1994
1427,CIMENTO ITAU DE CORUMBA SA,Cancelado em 11/03/1988
1428,CIMENTO MAUA SA,Cancelado em 23/12/1997
1429,CIMENTO PORTLAND M GROSSO SA,Cancelado em 14/06/1995
1430,CIMENTO POTY DA PB SA,Cancelado em 30/06/2006
1431,CIMENTO SANTA RITA SA,Cancelado em 24/07/1990
1432,CIMENTO TOCANTINS SA,Cancelado em 23/04/1993
1433,CIMENTO TUPI SA,Cancelado em 28/11/1990
1434,CIMENTO TUPI SA,Cancelado em 22/08/2017
1435,CIMETAL SIDERURGIA SA - EM LIQUIDAÇÃO,Cancelado em 12/04/2005
1436,CIMINAS  CIMENTO NAC MINAS SA,Cancelado em 18/11/1992
1437,CIMOB PARTICIPAÇÕES SA,Cancelado em 09/07/2012
1438,CIMS SA,Concedido em 14/03/1995
1439,CINAP COM IND NOR ART PAPEL SA,Cancelado em 14/02/2012
1440,CINDERELA AGROPEC SA,Cancelado em 17/07/2004
1441,CINESYSTEM S.A.,Concedido em 20/07/2016
1442,CIPA CIA INDL PRODS ALIM,Cancelado em 19/07/1991
1443,CIPAC - CIA PARA DE ART DE CON,Cancelado em 14/02/2012
1444,CIPLA SA,Cancelado em 04/01/2010
1445,CIPO AGROPECUARIA SA CAPESA,Cancelado em 14/02/2012
1446,CIPRASA - CIPRANDI MADEIRA SA,Cancelado em 14/02/2012
1447,CIQUINE CIA INDS QUIMS DO NE,Cancelado em 20/06/1990
1448,CIRCULO S/A,Cancelado em 26/05/2004
1449,CIRNE CIA INDL DO RN,Cancelado em 14/02/2012
1450,CISA CIA DE SERVICOS AGRICOLAS,Cancelado em 30/06/1995
1451,CISA CONFECCS INDS SA,Cancelado em 14/02/2012
1452,CIT - CIA INDL TECNICA,Cancelado em 14/02/2012
1453,CITAG CIA TOCANTINS AGROINDL,Cancelado em 14/02/2012
1454,CITI CP MERCANTIL SA,Cancelado em 29/10/2002
1455,CITIBANK LEASING S.A. - ARREND.MERCANTIL,Cancelado em 19/05/2004
1456,CITIBANK LEASING S.A. - ARREND.MERCANTIL,Cancelado em 30/03/2010
1457,CITROBRASIL SA,Cancelado em 23/02/1988
1458,CLARION S/A AGROINDUSTRIAL,Cancelado em 18/12/2014
1459,CLARION S/A AGROINDUSTRIAL,Cancelado em 26/11/1999
1460,CLARO TELECOM PARTICIPAÇÕES S.A.,Concedido em 05/12/2014
1461,CLIMAX INDUSTRIA E COMERCIO SA,Cancelado em 29/12/1992
1462,CLINICA MÉDICA VITA S.A,Cancelado em 20/10/2006
1463,CLUBEPAR SA,Cancelado em 31/10/2003
1464,CMA PARTICIPAÇÕES SA,Cancelado em 17/05/2005
1465,CMP CIA DE MINERACAO E PART,Cancelado em 04/08/1992
1466,CNV CIA NACIONAL DO VESTUARIO,Cancelado em 14/02/2007
1467,COARI PARTICIPAÇÕES SA,Cancelado em 27/02/2012
1468,COASA - CORINGA AGROPEC SA,Cancelado em 14/02/2012
1469,COASA - CORINGA AGROPEC SA,Cancelado em 01/02/2016
1470,COBRASFER SA,Cancelado em 20/12/2005
1471,COBRASMA SA,Concedido em 12/12/1979
1472,COBUCCIO SECURITIZADORA DE CRÉDITOS S.A.,Concedido em 23/05/2019
1473,CODUNAS SA,Cancelado em 01/09/2006
1474,COEMP COMERCIO E EMPREEND SA,Cancelado em 14/12/1993
1475,COEST CONSTRUTORA SA,Cancelado em 04/01/2010
1476,COFAP CIA FABRICADORA PECAS,Cancelado em 19/04/2002
1477,COGNA EDUCAÇÃO S.A.,Concedido em 01/12/1998
1478,COIMEX AGRI SA,Cancelado em 08/08/1997
1479,COIMEX ARMAZENS GERAIS SA,Cancelado em 24/10/2012
1480,COINVEST CIA. DE INV. INTERLAGOS,Cancelado em 27/11/2003
1481,COIRG CIA INDUSTRIAL RIOGRANDENSE NORTE,Cancelado em 21/09/2004
1482,COLAT - COCANE LATICINIOS S/A,Cancelado em 28/09/2008
1483,COLDEX FRIGOR SA,Cancelado em 01/11/2001
1484,COLLIER AGROPEC SA,Cancelado em 14/02/2012
1485,COLMEIA SA IND.PAULISTA RAD.,Cancelado em 03/03/1994
1486,COLORADO COUROS SA,Cancelado em 14/02/2012
1487,COLORADO COUROS SA,Cancelado em 05/10/2018
1488,COLUMBIA PARTICIPACOES SA,Cancelado em 10/11/1992
1489,COM E IND DE MATERIAL CERAMICO,Cancelado em 14/02/2012
1490,COMAG CIA DE ALIMENTOS GERAIS,Cancelado em 08/10/2012
1491,COMASA COMPON DE MADEIRA SA,Cancelado em 14/02/2012
1492,COMASA FLORESTAL E INDL SA,Cancelado em 28/09/2008
1493,COMAVEL MOTOMECANIZACAO SA,Cancelado em 14/02/2012
1494,COMBRAC CIA BRAS DE CONSTRUCAO,Cancelado em 14/02/2012
1495,COMERCIAL IMPORTADORA SA,Cancelado em 20/12/2005
1496,COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO,Cancelado em 06/12/2019
1497,COMERCIO E INDUSTRIA INDUCO SA,Cancelado em 20/12/2005
1498,COMETA AGROINDUSTRIAL S/A,Cancelado em 07/04/2010
1499,COMIND BANCO INVESTIMENTO SA,Cancelado em 13/03/1992
1500,COMIND LEASING SA ARR MERC,Cancelado em 12/01/1993
1501,COMIND PARTICIPACOES SA,Cancelado em 21/03/2006
1502,COMIND SA,Cancelado em 21/01/1993
1503,COMIND SA SERV TEC PROC DADOS,Cancelado em 18/03/1992
1504,COMMANDER SA,Cancelado em 09/07/1991
1505,COMPANHIA  AMAZÔNIA TÊXTIL DE  ANIAGEM,Cancelado em 16/04/2001
1506,COMPANHIA  ELDORADO DE HOTEIS,Cancelado em 19/07/2007
1507,COMPANHIA  MELHORAMENTOS DE SÃO PAULO,Concedido em 20/07/1977
1508,COMPANHIA  SIDERÚRGICA  DE  TUBARÃO,Cancelado em 06/03/2006
1509,COMPANHIA AGRICOLA BARRA DO BÉ,Cancelado em 23/06/2009
1510,COMPANHIA AGRÍCOLA DO PIAUÍ,Cancelado em 17/12/2012
1511,COMPANHIA AGRÍCOLA E PECUÁRIA UIRAPURU,Cancelado em 14/02/2012
1512,COMPANHIA AGRÍCOLA E PECUÁRIA UIRAPURU,Cancelado em 29/07/2016
1513,COMPANHIA AGRO INDUSTRIAL TAPAJÓS,Cancelado em 18/02/2010
1514,COMPANHIA AGRO PECUARIA BARRO VERMELHO - EM LIQUIDAÇÃO,Cancelado em 12/12/2019
1515,COMPANHIA AGROPASTORIL DO RIO TIRAXIMIM,Concedido em 14/09/2012
1516,COMPANHIA AGROPECUARIA DO ARAME,Concedido em 24/10/1989
1517,COMPANHIA AGROPECUÁRIA TUPÁ ECOLÓGICA,Cancelado em 20/05/2019
1518,COMPANHIA ALVORADA EMPREENDIMENTOS AGRÍCOLAS,Cancelado em 01/06/2017
1519,COMPANHIA AURIFERA BRASILEIRA SA,Cancelado em 27/08/2018
1520,COMPANHIA BRASILEIRA DE BEBIDAS ( Atual demominação  social da Cia Antarctica Paulista IBBC),Cancelado em 18/01/2000
1521,COMPANHIA BRASILEIRA DE CARTUCHOS - CBC,Cancelado em 14/11/2007
1522,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,Concedido em 04/04/1995
1523,COMPANHIA CARIOCA DE SECURITIZAÇÃO,Cancelado em 10/11/2020
1524,COMPANHIA CELG DE PARTICIPAÇÕES,Concedido em 14/03/2008
1525,COMPANHIA CIMENTO PORTLAND ITAU,Cancelado em 21/05/2004
1526,COMPANHIA DE ÁGUA E ESGOTO DO CEARÁ,Concedido em 19/01/2000
1527,COMPANHIA DE ARMAZENS CERRADO DO BRASIL,Cancelado em 09/04/2015
1528,COMPANHIA DE BEBIDAS DAS AMÉRICAS-AMBEV,Cancelado em 12/12/2013
1529,COMPANHIA DE CRÉDITO FINANCIAMENTO E INVESTIMENTO RCI BRASIL,Cancelado em 29/01/2016
1530,COMPANHIA DE EMBALAGENS METÁLICAS - MMSA,Cancelado em 20/02/2006
1531,COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA,Concedido em 11/08/1969
1532,COMPANHIA DE FIAÇÃO E TECIDOS SANTO ANTONIO,Concedido em 28/08/1992
1533,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,Concedido em 06/10/2020
1534,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS,Concedido em 03/07/1996
1535,COMPANHIA DE INVESTIMENTOS PARTICIPAR,Cancelado em 20/08/2001
1536,COMPANHIA DE LOCAÇÃO DAS AMERICAS,Concedido em 30/12/2011
1537,COMPANHIA DE PARTICIPAÇÕES ALPHA,Cancelado em 27/11/2008
1538,COMPANHIA DE SANEAMENTO DE MINAS GERAIS,Concedido em 17/09/2003
1539,COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS,Concedido em 21/12/2015
1540,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,Concedido em 04/07/1994
1541,COMPANHIA ENERGÉTICA JAGUARA,Concedido em 27/04/2018
1542,COMPANHIA ENERGÉTICA MIRANDA,Concedido em 27/04/2018
1543,COMPANHIA ENERGÉTICA SINOP S.A.,Concedido em 22/06/2017
1544,COMPANHIA FERRÍFERA BRASILEIRA S.A.,Cancelado em 07/01/2016
1545,COMPANHIA FLUMINENSE DE REFRIGERANTES,Cancelado em 06/01/2006
1546,COMPANHIA INDUSTRIAL CATAGUASES,Concedido em 19/12/1973
1547,COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES,Concedido em 02/04/1969
1548,COMPANHIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES,Concedido em 04/03/2009
1549,COMPANHIA PARAIBUNA DE METAIS,Cancelado em 09/12/2002
1550,COMPANHIA PARANAENSE DE ENERGIA,Concedido em 04/04/1994
1551,COMPANHIA PARANAENSE DE SECURITIZAÇÃO - PRSEC,Cancelado em 13/08/2018
1552,COMPANHIA PAULISTA DE FORCA LUZ - CPFL,Concedido em 19/08/1969
1553,COMPANHIA PAULISTA DE SECURITIZAÇÃO,Concedido em 20/07/2010
1554,COMPANHIA PAULISTA FERRO LIGAS,Cancelado em 23/12/2002
1555,COMPANHIA PETROQUIMICA DO NORDESTE,Concedido em 21/08/1989
1556,COMPANHIA PROVIDENCIA IND E COMERCIO,Cancelado em 28/12/2015
1557,COMPANHIA REFINADORA DA AMAZÔNIA,Cancelado em 02/05/2016
1558,COMPANHIA SEC. DE CRÉDITOS FIN. CARTÕES CONSIGNADOS BMG,Concedido em 14/06/2017
1559,COMPANHIA SECURITIZADORA DE CRÉD. FINANCEIROS VERT-FINTECH,Concedido em 28/08/2018
1560,COMPANHIA SECURITIZADORA DE CRÉD. FINANCEIROS VERT-NEXOOS,Concedido em 28/08/2018
1561,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-GYRA,Concedido em 30/07/2020
1562,COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-PROVI,Concedido em 05/11/2020
1563,COMPANHIA SIDERÚRGICA PAULISTA - COSIPA,Cancelado em 05/04/2005
1564,COMPANHIA SUZANO DE PAPEL E CELULOSE,Cancelado em 30/06/2004
1565,COMPANHIIA HABITASUL DE PARTICIPAÇÕES,Concedido em 19/04/1982
1566,COMPAQ FINANCIAL SERVICES ARREND MERC SA,Cancelado em 22/04/2004
1567,COMPAR CIA PAR REFRIGERANTES,Cancelado em 03/02/1993
1568,COMPASS GÁS E ENERGIA S.A.,Concedido em 28/09/2020
1569,COMPESCA CIA BRAS DE PESCA - EM LIQUIDAÇÃO,Concedido em 20/07/1977
1570,COMPLEXO AGROPEC B DO CORDA SA,Cancelado em 14/02/2012
1571,COMPUGRAF TECNOL. E SISTEMA SA,Cancelado em 25/09/1998
1572,CONAC SA IND DE ART DO COURO,Cancelado em 28/09/2008
1573,CONC RODOVIAS DO TIETÊ S.A.- EM RECUPERAÇÃO JUDICIAL,Concedido em 09/02/2012
1574,CONC. DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.,Concedido em 24/10/2014
1575,CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL S.A.,Concedido em 19/02/2016
1576,CONCEICAO AGROPEC SA,Cancelado em 14/02/2012
1577,CONCES DA ROD OSÓRIO-POA S/A - CONCEPA,Cancelado em 05/12/2017
1578,CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.,Cancelado em 30/11/2009
1579,CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA,Concedido em 20/09/2010
1580,CONCESSIONARIA AUTO RAPOSO TAVARES SA-CART,Concedido em 22/11/2010
1581,CONCESSIONÁRIA BR-040 S.A.,Concedido em 18/03/2016
1582,CONCESSIONÁRIA DA RODOVIA MG-050 S.A.,Concedido em 06/03/2017
1583,CONCESSIONÁRIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A-ECOPISTAS,Concedido em 22/02/2011
1584,CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.,Concedido em 04/12/2020
1585,CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.,Concedido em 03/02/2016
1586,CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A,Concedido em 27/11/2009
1587,CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA,Concedido em 27/07/2007
1588,CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S.A.,Concedido em 19/07/2006
1589,CONCESSIONARIA ECOVIAS DOS IMIGRANTES SA,Concedido em 18/12/2006
1590,CONCESSIONARIA PONTE RIO-NITERÓI S.A. - ECOPONTE,Concedido em 25/05/2017
1591,CONCESSIONARIA RIO-TERESOPOLIS SA,Concedido em 26/12/2001
1592,CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A,Cancelado em 23/10/2020
1593,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,Concedido em 30/06/2010
1594,CONCESSIONÁRIA ROTA DO OESTE S.A.,Concedido em 07/06/2016
1595,CONCIC ENGENHARIA SA,Cancelado em 07/08/1998
1596,CONCRETEX SA,Cancelado em 17/09/1993
1597,CONDOMINIUM VILLAGE SA,Cancelado em 09/01/2007
1598,CONEPAR PETROQUIMICA SA,Cancelado em 18/12/2002
1599,CONFAB INDUSTRIAL SA,Cancelado em 11/05/2012
1600,CONFEC ERVEST SA,Cancelado em 14/02/2012
1601,CONFEC ERVEST SA,Cancelado em 27/01/2017
1602,CONFEC FINAS SA,Cancelado em 20/06/2011
1603,CONFECCOES LEI BASICA S/A,Cancelado em 21/10/2011
1604,CONFORJA SA CONEXOES DE ACO,Cancelado em 20/12/2005
1605,CONOVER TRADING SA,Cancelado em 23/04/1999
1606,CONPAR PRODS MARINHOS SA,Cancelado em 14/02/2012
1607,CONPART IND ELETRONICA S/A,Cancelado em 22/03/2005
1608,CONPEL CIA. NORDESTINA DE PAPEL - EM RECUPERAÇÃO JUDICIAL,Concedido em 20/07/1977
1609,CONSERVAS ODERICH SA,Concedido em 20/07/1977
1610,CONSIG 6 | COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS,Concedido em 12/08/2020
1611,CONSIGNADOS I COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS,Concedido em 21/01/2020
1612,CONSORCIO ALFA DE ADMINISTRAÇÃO SA,Concedido em 20/07/1977
1613,CONSORCIO TEXTIL DE ACABAM. SA,Cancelado em 14/02/2012
1614,CONSPREVI SA,Cancelado em 28/06/2001
1615,CONST ADOLPHO LINDENBERG SA,Concedido em 20/07/1977
1616,CONST ANDRADE GUTIERREZ SA,Cancelado em 06/03/1991
1617,CONST CENTENARIO SA EMP E PART,Cancelado em 27/12/1990
1618,CONST CIVIL INDL SA,Cancelado em 26/12/1991
1619,CONST LIX DA CUNHA SA,Cancelado em 23/08/2019
1620,CONST PRESIDENTE SA,Cancelado em 02/01/1990
1621,CONST SULTEPA SA - EM RECUPERAÇÃO JUDICIAL,Concedido em 29/09/1986
1622,CONSTRUAMEC-CONSTRUO AGRICULTURA MECANIZADA S/A,Cancelado em 14/02/2012
1623,CONSTRUAMEC-CONSTRUO AGRICULTURA MECANIZADA S/A,Cancelado em 28/06/2018
1624,CONSTRUCOES COM CAM CORREA SA,Cancelado em 30/09/1998
1625,CONSTRUTORA BETER SA,Cancelado em 30/08/2016
1626,CONSTRUTORA NORBERTO ODEBRECHT S.A.,Cancelado em 26/04/2002
1627,CONSTRUTORA TENDA S/A,Concedido em 11/10/2007
1628,CONSUL SA,Cancelado em 16/05/1994
1629,CONSULT SECURITIZADORA S/A,Cancelado em 27/02/2015
1630,CONTAGEM SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.,Cancelado em 04/09/2020
1631,CONTEX CONFECÇÕES TEXTEIS SA,Cancelado em 04/01/2010
1632,CONTEX DE SERGIPE S.A.,Cancelado em 14/02/2012
1633,CONTEX DO NORDESTE S/A,Cancelado em 14/02/2012
1634,CONVAP ENG CONSTRUCOES SA,Cancelado em 29/07/1997
1635,COPACABANA PRINCE PARTICIPAÇÕES S.A.,Cancelado em 31/12/2011
1636,COPALA INDUSTRIAS REUNIDAS SA,Cancelado em 04/01/2010
1637,COPAN-CIA DE PROD ALIMTC DO NE,Cancelado em 15/05/1997
1638,COPAS AGROPEC SA,Cancelado em 14/02/2012
1639,COPAT-CIA PROD ALIM TIMBAUBA,Cancelado em 14/02/2012
1640,COPEL GERAÇÃO E TRANSMISSÃO S/A,Concedido em 27/06/2019
1641,COPEM CONST PARAENSE DE EST METALICAS SA,Cancelado em 15/05/2018
1642,COPENE PARTICIPAÇÕES S/A,Cancelado em 19/04/2005
1643,COPERSUCAR SA,Cancelado em 12/08/2011
1644,COPESUL - COMPANHIA PETROQUÍMICA DO SUL,Cancelado em 17/10/2007
1645,COPISA CIA PINHEIRENSE INDL,Cancelado em 14/02/2012
1646,COPISA CIA PINHEIRENSE INDL,Cancelado em 12/01/2015
1647,COPISEC SECURITIZADORA DE CRÉDITOS FINANCEIROS SA,Cancelado em 04/09/2020
1648,CORBETTA SA IND COM,Cancelado em 07/08/2007
1649,CORDESA-CORDOARIA CEARENSE SA,Cancelado em 14/02/2012
1650,COREVA SA PRO AGRI PEC IND COM,Cancelado em 20/12/2005
1651,CORREA RIBEIRO SA COM IND,Concedido em 20/07/1977
1652,CORRENTES EMPREEND RURAIS SA,Cancelado em 28/09/2008
1653,CORTEX CIA BRASIL DE ESTEROIDES,Cancelado em 24/10/2000
1654,CORTUME N MINAS SA - CORTNORTE,Cancelado em 28/09/2008
1655,COSAN ALIMENTOS S.A.,Cancelado em 04/06/2010
1656,COSAN LIMITED,Cancelado em 09/10/2018
1657,COSAN LOGÍSTICA S.A.,Concedido em 11/09/2014
1658,COSAN S.A.,Concedido em 26/10/2005
1659,COSIL HOT E TUR SA,Cancelado em 25/07/2007
1660,COSIMA-CIA SIDERÚRGICA DO MARANHÃO,Cancelado em 09/03/2005
1661,COSMOS COMPONENTES SA,Cancelado em 28/09/2008
1662,COSTA PINTO S.A.,Cancelado em 25/03/2013
1663,COTECE SA,Concedido em 10/10/1989
1664,COTEMINAS DO NE SA,Cancelado em 30/06/1997
1665,COTENOR SA - IND TEXTIL,Cancelado em 30/06/1997
1666,COTONIFICIO BELTRAMO SA,Cancelado em 19/10/1988
1667,COTONIFICIO SAO JOSE SA,Cancelado em 15/07/2005
1668,COTONOFICIO JOSE RUFINO SA,Cancelado em 20/12/2005
1669,COTTON CIA TEXTIL DO NE,Cancelado em 18/03/2011
1670,COUNTRY PARK HOT TUR E HOTE SA,Cancelado em 22/11/2006
1671,COZINHAS REQUIPE SA,Cancelado em 14/02/2012
1672,CP CIMENTO E PARTICIPAÇÕES  S/A,Cancelado em 21/03/2011
1673,CPA CIA PARAISO DE ALIMENTOS,Cancelado em 14/02/2012
1674,CPFL ENERGIA SA,Concedido em 18/05/2000
1675,CPFL ENERGIAS RENOVÁVEIS S.A.,Concedido em 08/03/2007
1676,CPFL GERAÇÃO DE ENERGIA S/A,Concedido em 07/06/2001
1677,CPFL JAGUARIÚNA S.A.,Cancelado em 24/10/2007
1678,CPM BRAXIS S/A,Cancelado em 04/09/2007
1679,CR2 CIA SECURITIZADORA DE CREDITOS IMOBILIÁRIOS,Cancelado em 29/07/2009
1680,CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A,Concedido em 16/04/2007
1681,CREDICARD SA ADMN CARTOES CRED,Cancelado em 01/07/1987
1682,CREDIT COMML FRANCE SA AR MERC,Cancelado em 25/08/1987
1683,CREMER SA,Cancelado em 07/05/2004
1684,CREMER SA,Cancelado em 22/11/2018
1685,CRESAL EXP SA IND E COMERCIO,Cancelado em 18/04/1995
1686,CRIMEIA AGROPECUARIA SA,Cancelado em 17/12/2001
1687,CRISTINA IND E CONFECCOES SA,Cancelado em 14/02/2012
1688,CROMALHAS S/A,Cancelado em 14/02/2012
1689,CRUZEIRO DO SUL SA SERV AEREOS,Cancelado em 27/01/1993
1690,CSA-COMPANHIA SECURITIZADORA DE ATIVOS,Concedido em 16/12/2003
1691,CSM CARTOES DE SEGURANCA SA,Cancelado em 23/04/2001
1692,CSU CARDSYSTEM S/A,Concedido em 25/04/2006
1693,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,Concedido em 24/08/2016
1694,CTEEP-CIA TRANSM ENERGIA ELÉTR. PAULISTA,Concedido em 14/07/1999
1695,CTMR CELULAR SA,Cancelado em 31/07/2003
1696,CTN AGROINDUSTRIA E PARTICIPAÇÕES S/A,Cancelado em 09/03/2007
1697,CTN AGROINDUSTRIA E PARTICIPAÇÕES S/A,Cancelado em 13/01/1998
1698,CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO,Cancelado em 31/03/2017
1699,CURBEL COM E IND SA,Cancelado em 14/02/2012
1700,CURI SA HOTEIS E TURISMO,Cancelado em 06/02/2004
1701,CURICACA AGROPECUÁRIA S/A,Cancelado em 12/04/2018
1702,CURT SA,Cancelado em 20/12/2005
1703,CURTUME ACAY SA,Cancelado em 14/02/2012
1704,CURTUME ALIANCA SA,Cancelado em 09/01/1992
1705,CURTUME CAMPELO SA,Cancelado em 03/07/1990
1706,CURTUME DO PARA SA,Cancelado em 14/02/2012
1707,CURTUME INDL NE B SA CURTINBRA,Cancelado em 27/04/1994
1708,CURTUME JANGADAS S/A,Cancelado em 03/05/2013
1709,CURTUME JANGADAS S/A,Concedido em 01/08/2018
1710,CURTUME MODERNO SA,Cancelado em 24/04/2003
1711,CURTUME SANTO ANTONIO S A.,Cancelado em 20/12/2007
1712,CURTUME STEPHAN SA,Cancelado em 28/09/2008
1713,CURTUMES DO NORDESTE SA,Cancelado em 09/08/2005
1714,CURY CONSTRUTORA E INCORPORADORA S.A.,Concedido em 17/09/2020
1715,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA,Concedido em 05/12/2013
1716,CYRELA BRAZIL REALTY SA EMPRS E PARTS,Concedido em 07/07/1994
