,Names,Situacoes
1338,COMPANHIA  AMAZÔNIA TÊXTIL DE  ANIAGEM,Cancelado em 16/04/2001
1339,COMPANHIA  ELDORADO DE HOTEIS,Cancelado em 19/07/2007
1340,COMPANHIA  SIDERÚRGICA  DE  TUBARÃO,Cancelado em 06/03/2006
1341,COMPANHIA AGRICOLA BARRA DO BÉ,Cancelado em 23/06/2009
1342,COMPANHIA AGRÍCOLA DO PIAUÍ,Cancelado em 17/12/2012
1343,COMPANHIA AGRÍCOLA E PECUÁRIA UIRAPURU,Cancelado em 14/02/2012
1344,COMPANHIA AGRÍCOLA E PECUÁRIA UIRAPURU,Cancelado em 29/07/2016
1345,COMPANHIA AGRO INDUSTRIAL TAPAJÓS,Cancelado em 18/02/2010
1346,COMPANHIA AGRO PECUARIA BARRO VERMELHO - EM LIQUIDAÇÃO,Cancelado em 12/12/2019
1347,COMPANHIA AGROPECUÁRIA TUPÁ ECOLÓGICA,Cancelado em 20/05/2019
1348,COMPANHIA ALVORADA EMPREENDIMENTOS AGRÍCOLAS,Cancelado em 01/06/2017
1349,COMPANHIA AURIFERA BRASILEIRA SA,Cancelado em 27/08/2018
1350,COMPANHIA BRASILEIRA DE BEBIDAS ( Atual demominação  social da Cia Antarctica Paulista IBBC),Cancelado em 18/01/2000
1351,COMPANHIA BRASILEIRA DE CARTUCHOS - CBC,Cancelado em 14/11/2007
1352,COMPANHIA CARIOCA DE SECURITIZAÇÃO,Cancelado em 10/11/2020
1353,COMPANHIA CIMENTO PORTLAND ITAU,Cancelado em 21/05/2004
1354,COMPANHIA DE ARMAZENS CERRADO DO BRASIL,Cancelado em 09/04/2015
1355,COMPANHIA DE BEBIDAS DAS AMÉRICAS-AMBEV,Cancelado em 12/12/2013
1356,COMPANHIA DE CRÉDITO FINANCIAMENTO E INVESTIMENTO RCI BRASIL,Cancelado em 29/01/2016
1357,COMPANHIA DE EMBALAGENS METÁLICAS - MMSA,Cancelado em 20/02/2006
1358,COMPANHIA DE INVESTIMENTOS PARTICIPAR,Cancelado em 20/08/2001
1359,COMPANHIA DE PARTICIPAÇÕES ALPHA,Cancelado em 27/11/2008
1360,COMPANHIA FERRÍFERA BRASILEIRA S.A.,Cancelado em 07/01/2016
1361,COMPANHIA FLUMINENSE DE REFRIGERANTES,Cancelado em 06/01/2006
1362,COMPANHIA PARAIBUNA DE METAIS,Cancelado em 09/12/2002
1363,COMPANHIA PARANAENSE DE SECURITIZAÇÃO - PRSEC,Cancelado em 13/08/2018
1364,COMPANHIA PAULISTA FERRO LIGAS,Cancelado em 23/12/2002
1365,COMPANHIA PROVIDENCIA IND E COMERCIO,Cancelado em 28/12/2015
1366,COMPANHIA REFINADORA DA AMAZÔNIA,Cancelado em 02/05/2016
1367,COMPANHIA SIDERÚRGICA PAULISTA - COSIPA,Cancelado em 05/04/2005
1368,COMPANHIA SUZANO DE PAPEL E CELULOSE,Cancelado em 30/06/2004
1369,COMPAQ FINANCIAL SERVICES ARREND MERC SA,Cancelado em 22/04/2004
1370,COMPAR CIA PAR REFRIGERANTES,Cancelado em 03/02/1993
1371,COMPLEXO AGROPEC B DO CORDA SA,Cancelado em 14/02/2012
1372,COMPUGRAF TECNOL. E SISTEMA SA,Cancelado em 25/09/1998
1373,CONAC SA IND DE ART DO COURO,Cancelado em 28/09/2008
1374,CONCEICAO AGROPEC SA,Cancelado em 14/02/2012
1375,CONCES DA ROD OSÓRIO-POA S/A - CONCEPA,Cancelado em 05/12/2017
1376,CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.,Cancelado em 30/11/2009
1377,CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A,Cancelado em 23/10/2020
1378,CONCIC ENGENHARIA SA,Cancelado em 07/08/1998
1379,CONCRETEX SA,Cancelado em 17/09/1993
1380,CONDOMINIUM VILLAGE SA,Cancelado em 09/01/2007
1381,CONEPAR PETROQUIMICA SA,Cancelado em 18/12/2002
1382,CONFAB INDUSTRIAL SA,Cancelado em 11/05/2012
1383,CONFEC ERVEST SA,Cancelado em 14/02/2012
1384,CONFEC ERVEST SA,Cancelado em 27/01/2017
1385,CONFEC FINAS SA,Cancelado em 20/06/2011
1386,CONFECCOES LEI BASICA S/A,Cancelado em 21/10/2011
1387,CONFORJA SA CONEXOES DE ACO,Cancelado em 20/12/2005
1388,CONOVER TRADING SA,Cancelado em 23/04/1999
1389,CONPAR PRODS MARINHOS SA,Cancelado em 14/02/2012
1390,CONPART IND ELETRONICA S/A,Cancelado em 22/03/2005
1391,CONSORCIO TEXTIL DE ACABAM. SA,Cancelado em 14/02/2012
1392,CONSPREVI SA,Cancelado em 28/06/2001
1393,CONST ANDRADE GUTIERREZ SA,Cancelado em 06/03/1991
1394,CONST CENTENARIO SA EMP E PART,Cancelado em 27/12/1990
1395,CONST CIVIL INDL SA,Cancelado em 26/12/1991
1396,CONST LIX DA CUNHA SA,Cancelado em 23/08/2019
1397,CONST PRESIDENTE SA,Cancelado em 02/01/1990
1398,CONSTRUAMEC-CONSTRUO AGRICULTURA MECANIZADA S/A,Cancelado em 14/02/2012
1399,CONSTRUAMEC-CONSTRUO AGRICULTURA MECANIZADA S/A,Cancelado em 28/06/2018
1400,CONSTRUCOES COM CAM CORREA SA,Cancelado em 30/09/1998
1401,CONSTRUTORA BETER SA,Cancelado em 30/08/2016
1402,CONSTRUTORA NORBERTO ODEBRECHT S.A.,Cancelado em 26/04/2002
1403,CONSUL SA,Cancelado em 16/05/1994
1404,CONSULT SECURITIZADORA S/A,Cancelado em 27/02/2015
1405,CONTAGEM SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.,Cancelado em 04/09/2020
1406,CONTEX CONFECÇÕES TEXTEIS SA,Cancelado em 04/01/2010
1407,CONTEX DE SERGIPE S.A.,Cancelado em 14/02/2012
1408,CONTEX DO NORDESTE S/A,Cancelado em 14/02/2012
1409,CONVAP ENG CONSTRUCOES SA,Cancelado em 29/07/1997
1410,COPACABANA PRINCE PARTICIPAÇÕES S.A.,Cancelado em 31/12/2011
1411,COPALA INDUSTRIAS REUNIDAS SA,Cancelado em 04/01/2010
1412,COPAN-CIA DE PROD ALIMTC DO NE,Cancelado em 15/05/1997
1413,COPAS AGROPEC SA,Cancelado em 14/02/2012
1414,COPAT-CIA PROD ALIM TIMBAUBA,Cancelado em 14/02/2012
1415,COPEM CONST PARAENSE DE EST METALICAS SA,Cancelado em 15/05/2018
1416,COPENE PARTICIPAÇÕES S/A,Cancelado em 19/04/2005
1417,COPERSUCAR SA,Cancelado em 12/08/2011
1418,COPESUL - COMPANHIA PETROQUÍMICA DO SUL,Cancelado em 17/10/2007
1419,COPISA CIA PINHEIRENSE INDL,Cancelado em 14/02/2012
1420,COPISA CIA PINHEIRENSE INDL,Cancelado em 12/01/2015
1421,COPISEC SECURITIZADORA DE CRÉDITOS FINANCEIROS SA,Cancelado em 04/09/2020
1422,CORBETTA SA IND COM,Cancelado em 07/08/2007
1423,CORDESA-CORDOARIA CEARENSE SA,Cancelado em 14/02/2012
1424,COREVA SA PRO AGRI PEC IND COM,Cancelado em 20/12/2005
1425,CORRENTES EMPREEND RURAIS SA,Cancelado em 28/09/2008
1426,CORTEX CIA BRASIL DE ESTEROIDES,Cancelado em 24/10/2000
1427,CORTUME N MINAS SA - CORTNORTE,Cancelado em 28/09/2008
1428,COSAN ALIMENTOS S.A.,Cancelado em 04/06/2010
1429,COSAN LIMITED,Cancelado em 09/10/2018
1430,COSIL HOT E TUR SA,Cancelado em 25/07/2007
1431,COSIMA-CIA SIDERÚRGICA DO MARANHÃO,Cancelado em 09/03/2005
1432,COSMOS COMPONENTES SA,Cancelado em 28/09/2008
1433,COSTA PINTO S.A.,Cancelado em 25/03/2013
1434,COTEMINAS DO NE SA,Cancelado em 30/06/1997
1435,COTENOR SA - IND TEXTIL,Cancelado em 30/06/1997
1436,COTONIFICIO BELTRAMO SA,Cancelado em 19/10/1988
1437,COTONIFICIO SAO JOSE SA,Cancelado em 15/07/2005
1438,COTONOFICIO JOSE RUFINO SA,Cancelado em 20/12/2005
1439,COTTON CIA TEXTIL DO NE,Cancelado em 18/03/2011
1440,COUNTRY PARK HOT TUR E HOTE SA,Cancelado em 22/11/2006
1441,COZINHAS REQUIPE SA,Cancelado em 14/02/2012
1442,CP CIMENTO E PARTICIPAÇÕES  S/A,Cancelado em 21/03/2011
1443,CPA CIA PARAISO DE ALIMENTOS,Cancelado em 14/02/2012
1444,CPFL JAGUARIÚNA S.A.,Cancelado em 24/10/2007
1445,CPM BRAXIS S/A,Cancelado em 04/09/2007
1446,CR2 CIA SECURITIZADORA DE CREDITOS IMOBILIÁRIOS,Cancelado em 29/07/2009
1447,CREDICARD SA ADMN CARTOES CRED,Cancelado em 01/07/1987
1448,CREDIT COMML FRANCE SA AR MERC,Cancelado em 25/08/1987
1449,CREMER SA,Cancelado em 07/05/2004
1450,CREMER SA,Cancelado em 22/11/2018
1451,CRESAL EXP SA IND E COMERCIO,Cancelado em 18/04/1995
1452,CRIMEIA AGROPECUARIA SA,Cancelado em 17/12/2001
1453,CRISTINA IND E CONFECCOES SA,Cancelado em 14/02/2012
1454,CROMALHAS S/A,Cancelado em 14/02/2012
1455,CRUZEIRO DO SUL SA SERV AEREOS,Cancelado em 27/01/1993
1456,CSM CARTOES DE SEGURANCA SA,Cancelado em 23/04/2001
1457,CTMR CELULAR SA,Cancelado em 31/07/2003
1458,CTN AGROINDUSTRIA E PARTICIPAÇÕES S/A,Cancelado em 09/03/2007
1459,CTN AGROINDUSTRIA E PARTICIPAÇÕES S/A,Cancelado em 13/01/1998
1460,CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO,Cancelado em 31/03/2017
1461,CURBEL COM E IND SA,Cancelado em 14/02/2012
1462,CURI SA HOTEIS E TURISMO,Cancelado em 06/02/2004
1463,CURICACA AGROPECUÁRIA S/A,Cancelado em 12/04/2018
1464,CURT SA,Cancelado em 20/12/2005
1465,CURTUME ACAY SA,Cancelado em 14/02/2012
1466,CURTUME ALIANCA SA,Cancelado em 09/01/1992
1467,CURTUME CAMPELO SA,Cancelado em 03/07/1990
1468,CURTUME DO PARA SA,Cancelado em 14/02/2012
1469,CURTUME INDL NE B SA CURTINBRA,Cancelado em 27/04/1994
1470,CURTUME JANGADAS S/A,Cancelado em 03/05/2013
1471,CURTUME MODERNO SA,Cancelado em 24/04/2003
1472,CURTUME SANTO ANTONIO S A.,Cancelado em 20/12/2007
1473,CURTUME STEPHAN SA,Cancelado em 28/09/2008
1474,CURTUMES DO NORDESTE SA,Cancelado em 09/08/2005
1475,CZARINA SA,Cancelado em 14/02/2007
1476,D F BASTOS SA INDS ALIMENTI,Cancelado em 14/02/2012
1477,D F VASCONC SA OPT MEC A PREC,Cancelado em 20/04/2007
1478,DACUNHA SA,Cancelado em 23/11/1992
1479,DADALTO SA,Cancelado em 07/06/1990
1480,DAFERRO SA ALUMINIO E ACO,Cancelado em 07/03/2008
1481,DAIANE AGROPEC E INDS SA,Cancelado em 24/10/2012
1482,DALBAN - INDS REUNIDAS SA,Cancelado em 14/02/2012
1483,DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO,Cancelado em 30/05/2017
1484,DAMASCENO TEXTIL SA,Cancelado em 28/09/2008
1485,DANA-ALBARUS S.A. INDÚSTRIA E COMÉRCIO,Cancelado em 05/08/2005
1486,DANTAS IRRIGACAO DO NE SA,Cancelado em 14/02/2012
1487,DASS NORDESTE CALÇADOS E ARTIGOS ESPORTIVOS S.A.,Cancelado em 09/11/2018
1488,DATAIN DATA INDUSTRIAL SA,Cancelado em 14/02/2012
1489,DATAMEC SA SIST PROC DE DADOS,Cancelado em 20/04/2000
1490,DATASUL S/A,Cancelado em 13/10/2008
1491,DE ANTONI SA MAQS IMPL AGRIC,Cancelado em 13/08/1992
1492,DE MAIO GALLO S.A IND. COM. PÇS P/ AUTOM,Cancelado em 22/06/2004
1493,DECONCRETO IND E COM SA,Cancelado em 03/11/2005
1494,DEDINI SA ADM E PARTICIPACOES,Cancelado em 30/03/1999
1495,DEDINI SA SIDERURGICA,Cancelado em 12/10/1990
1496,DEDIPAR SA PARTICIPACOES,Cancelado em 14/04/1992
1497,DELUXE MOTORS S.A.,Cancelado em 07/01/2016
1498,DENAM DENDE DA AMAZONIA SA,Cancelado em 28/09/2008
1499,DENBRASA-DENDE DO BRASIL SA,Cancelado em 28/09/2008
1500,DENDE DE MOEMA DA,Cancelado em 14/02/2012
1501,DENDÊ DO PARÁ S/A,Cancelado em 14/02/2012
1502,DENDE DO TAUA SA DENTAUA,Cancelado em 11/09/2013
1503,DERSA DESENVOLVIMENTO RODOVIARIO SA,Cancelado em 25/11/2009
1504,DESTILARIA GAMELEIRA SA,Cancelado em 14/02/2012
1505,DESTILARIA R S SA,Cancelado em 10/12/1986
1506,DFV AUTOMACAO E ROBOTICA SA,Cancelado em 18/09/1992
1507,DHB IND E COMERCIO SA,Cancelado em 12/04/2017
1508,DI GALLA MODAS SA IND E COM,Cancelado em 14/02/2012
1509,DIAGRO RACOES SA,Cancelado em 14/02/2012
1510,DIAMAR SA,Cancelado em 28/09/2008
1511,DIAMETRO EMPREENDIMENTOS SA,Cancelado em 01/03/1991
1512,DIAMONDMALL SA EMPREENDS PARTS,Cancelado em 10/01/1997
1513,DIASA DOURADO IRRIGAÇÃO E AGRICULTURA SA,Cancelado em 28/09/2008
1514,DIAVE EMPREENDIMENTOS AVÍCOLAS S/A,Cancelado em 21/12/2015
1515,DICACAU-LAV IND E COM DE CACAU,Cancelado em 14/02/2012
1516,DIGILECTRON ELETRONICA SA,Cancelado em 14/02/2012
1517,DIGITEL S.A. INDUSTRIA ELETRONICA - EM RECUPERAÇÃO JUDICIAL,Cancelado em 15/06/2020
1518,DIJON SA,Cancelado em 23/09/2010
1519,DISA DESTILARIA ITAUNAS SA,Cancelado em 14/02/2012
1520,DISMAC INDUSTRIAL SA,Cancelado em 30/10/1987
1521,DISTRIB PRODUTOS PETROLEO IPIRANGA S.A.,Cancelado em 17/07/2008
1522,DISTRIBUIDORA DE PETROLEO DA BAHIA SA,Cancelado em 23/01/2006
1523,DIVIWALL INDUSTRIA E COMERCIO SA,Cancelado em 28/09/2008
1524,DIXIE LALEKLA SA,Cancelado em 20/07/1995
1525,DIXIE TOGA SA,Cancelado em 21/07/2011
1526,DOCAS INVESTIMENTOS SA,Cancelado em 23/05/2014
1527,DOCASNET SA,Cancelado em 02/10/2001
1528,DOMINIUM PAR SA,Cancelado em 08/10/1999
1529,DOMINIUM SA,Cancelado em 22/03/2005
1530,DOMMO EMPREENDIMENTOS IMOBILIÁRIOS S.A.,Cancelado em 22/12/2016
1531,DONA ISABEL SA,Cancelado em 04/01/2010
1532,DORADA AGROINDUSTRIAL S/A,Cancelado em 02/05/2016
1533,DOUAT CIA TEXTIL,Cancelado em 26/08/2004
1534,DOVA SA,Cancelado em 14/11/1998
1535,DOVAM S/A IND E COM,Cancelado em 14/02/2012
1536,DOW QUIMICA SA,Cancelado em 16/08/1996
1537,DR. INVEST S/A,Cancelado em 08/02/2002
1538,DROGARIA FARM CATARINENSE SA,Cancelado em 14/12/1992
1539,DROGARIAS AMERICANAS SA,Cancelado em 07/01/2016
1540,DRUANZA SA AGROINDL,Cancelado em 14/02/2012
1541,DUCOCO AGRICOLA SA,Cancelado em 13/05/1997
1542,DUCOCO PRODS ALIMENTICIOS SA,Cancelado em 05/08/1997
1543,DUFRY AG,Cancelado em 28/12/2018
1544,DUFRY SOUTH AMERICA LTD,Cancelado em 21/05/2010
1545,DUMONT SAAB DO BRASIL S/A,Cancelado em 31/05/2013
1546,DUNAS PRAIA HOTEL SA,Cancelado em 30/07/2001
1547,DURAMETAL SA,Cancelado em 06/08/1998
1548,DURATEX MADEIRA AGLOMERADA SA,Cancelado em 07/08/1990
1549,DURATEX SA,Cancelado em 31/08/2009
1550,DUREX INDUSTRIAL SA,Cancelado em 10/01/2000
1551,DUXXI IMOBILIÁRIA S.A.,Cancelado em 12/04/2017
1552,DYNACOM TECNOLOGIA SA,Cancelado em 28/09/2008
1553,EARL GALVEAS OLIVEIRA HOTEIS E TURISMO S/A,Cancelado em 03/05/2013
1554,EARL GALVEAS OLIVEIRA HOTEIS E TURISMO S/A,Cancelado em 08/11/2016
1555,EASYPAR SA,Cancelado em 04/01/2010
1556,EBONOR EMP BORRACHA INDL NE SA,Cancelado em 14/02/2012
1557,EBX BRASIL SA,Cancelado em 13/03/2014
1558,ECIL SA PRODS E SIST MED CONT,Cancelado em 03/12/1997
1559,ECISA ENG COM E INDUSTRIA SA,Cancelado em 08/04/2005
1560,ECO HILLS SA,Cancelado em 09/01/2007
1561,ECOMAR INDÚSTRIA DE PESCA S/A,Cancelado em 14/02/2012
1562,ECONOMICO SA ARREND MERCANTIL,Cancelado em 22/03/2005
1563,ECONOMICO SA EMPREENDIMENTOS,Cancelado em 31/03/2003
1564,EDAFO SECURITIZADORA S.A.,Cancelado em 26/06/2018
1565,EDIPAN AGROPECUARIA SA,Cancelado em 14/02/2012
1566,EDISA HEWLETT-PACKARD SA,Cancelado em 09/06/1993
1567,EDITORA ABRIL S/A,Cancelado em 18/08/2011
1568,EDITORA ABRIL SA,Cancelado em 14/01/1992
1569,EDITORA ABRIL SA,Cancelado em 06/05/1994
1570,EDITORA DE GUIAS LTB SA,Cancelado em 30/09/1987
1571,EDITORA GRAFICA O DIA SA,Cancelado em 14/02/2012
1572,EDITORA LISA SA LIVROS IRRADT,Cancelado em 13/08/1987
1573,EDN ESTIRENO DO NORDESTE SA,Cancelado em 10/07/2003
1574,EGEU PARTICIPAÇÕES SA,Cancelado em 31/12/2013
1575,EICOM ENG IND E COMERCIO SA,Cancelado em 09/03/1990
1576,EISA ESTALEIRO ILHA SA,Cancelado em 08/05/2002
1577,EKOPARKING SA,Cancelado em 07/01/2016
1578,ELAGRO PECUARIA SA,Cancelado em 28/08/1998
1579,ELDORADO AGRICOLA SA,Cancelado em 29/09/2014
1580,ELEBRA SA ELETR BRASILEIRA,Cancelado em 18/03/2008
1581,ELECTROLUX DO BRASIL SA,Cancelado em 27/07/2004
1582,ELEKEIROZ S/A,Cancelado em 01/07/2020
1583,ELEKEIROZ SA,Cancelado em 31/07/2003
1584,ELETRICIDADE DA AMAZÔNIA S/A,Cancelado em 19/08/2013
1585,ELETRODIGI ELETR DIGITAL SA,Cancelado em 25/04/1985
1586,ELETROFRIO SA,Cancelado em 06/02/1998
1587,ELETROMOURA SA,Cancelado em 19/03/2007
1588,ELETRON PNSC SA,Cancelado em 12/05/2004
1589,ELETRON SA,Cancelado em 07/02/2020
1590,ELETRONET S/A,Cancelado em 15/09/2016
1591,ELETROSILEX SA,Cancelado em 18/03/2008
1592,ELETROSILEX SA,Cancelado em 12/09/1995
1593,ELETROSOM S/A - EM RECUPERAÇÃO JUDICIAL,Cancelado em 30/08/2016
1594,ELEVA ALIMENTOS S/A,Cancelado em 16/04/2008
1595,ELEVADORES ATLAS SCHINDLER SA,Cancelado em 06/10/2003
1596,ELEVADORES SUR SA IND COM,Cancelado em 12/01/1999
1597,ELGIN MAQUINAS SA,Cancelado em 22/08/1985
1598,ELIANE AZULEJOS DE MG SA,Cancelado em 20/03/2003
1599,ELIZABETH NORDESTE,Cancelado em 01/06/1998
1600,ELIZABETH PORCELANATO S/A,Cancelado em 12/12/2005
1601,ELIZIARIO SA CORROC E ONIBUS,Cancelado em 05/01/1988
1602,ELSTER MEDIÇÃO DE ÁGUA S/A,Cancelado em 16/03/2016
1603,ELUMA SA INDUSTRIA E COMERCIO,Cancelado em 31/03/2010
1604,EMA AGROPEC SA,Cancelado em 14/02/2012
1605,EMAPE ALIMENTOS DA IBIAPABA SA,Cancelado em 14/02/2012
1606,EMBAUBA FLORESTAL SA,Cancelado em 22/03/2005
1607,EMBAUBA SA DES ENERGETICO,Cancelado em 22/03/2005
1608,EMBRAER EMP BRAS AERON SA,Cancelado em 31/03/2006
1609,EMBRAH TRUST SA,Cancelado em 08/12/2005
1610,EMBRAPESCA EMP BRAS PESCA SA,Cancelado em 14/02/2012
1611,EMBRATEL PARTICIPAÇÕES SA,Cancelado em 31/12/2014
1612,EMBUY E DE BUBALINOCULTURA S A,Cancelado em 14/02/2012
1613,EMERICK AGROPEC SA,Cancelado em 25/09/1998
1614,EMILIO ROMANI SA,Cancelado em 07/08/2007
1615,EMP AGROPEC MONTE SA,Cancelado em 10/01/1992
1616,EMP AGROPEC VALE POTY SA,Cancelado em 14/02/2012
1617,EMP BRAS COMPRES SA - EMBRACO,Cancelado em 30/04/2006
1618,EMP BRAS DE CALCADOS SA - EBC,Cancelado em 14/02/2012
1619,EMP BRAS SOLDA ELETRICA SA,Cancelado em 10/06/1992
1620,EMP BRASILEIRA EQUIPAMENTOS SA,Cancelado em 24/10/2012
1621,EMP CINEMAS SAO LUIZ SA,Cancelado em 07/08/2000
1622,EMP COML INDL DO CAJU SA,Cancelado em 14/02/2012
1623,EMP DE BUFALOS DO AMAPA SA,Cancelado em 14/02/2012
1624,EMP DE BUFALOS DO AMAPA SA,Cancelado em 03/08/2012
1625,EMP DE MINERACAO LITORANEA  SA,Cancelado em 28/09/2008
1626,EMP DE NAVEGACAO ENVIRA SA,Cancelado em 26/05/1995
1627,EMP DE PREMOLDADOS SA,Cancelado em 14/02/2012
1628,EMP RURAL CARAUBAS SA,Cancelado em 14/02/2012
1629,EMP RURAL E ECO LAGOA AZUL SA,Cancelado em 03/11/2005
1630,EMP SANEAM M GROSSO DO SUL S.A. -SANESUL,Cancelado em 18/10/2007
1631,EMPASA SA FAZS REUN,Cancelado em 14/02/2012
1632,EMPESCA SA CONS NAV PESCA EXP,Cancelado em 14/02/2012
1633,EMPESCA SA CONS NAV PESCA EXP,Cancelado em 26/01/2018
1634,EMPR. CONCESS. DE RODOVIAS DO NORTE S.A. - ECONORTE,Cancelado em 16/12/2020
1635,EMPREEND RURAIS TABOCAS SA,Cancelado em 20/12/2009
1636,EMPREEND RURAIS VERA SA,Cancelado em 28/09/2008
1637,EMPREENDIMENTOS AGROINDUSTRIAIS REUNIDOS S/A,Cancelado em 14/02/2012
1638,EMPREENDS ADM COM ANNA SA,Cancelado em 06/07/1989
1639,EMPRESA CONC.DE RODOV.DO SUL S/A ECOSUL,Cancelado em 20/04/2010
1640,EMPROL SA EMBALAGENS,Cancelado em 08/08/2011
1641,EMTUSA-EMPREEND TURISTICOS SA,Cancelado em 14/02/2012
1642,ENAL ENERGIA ALTERNATIVA SA,Cancelado em 28/09/2008
1643,ENERGIPAR PARTICIPAÇÕES S.A.,Cancelado em 18/12/2015
1644,ENERTEL ENERGIA TELEC PART SA,Cancelado em 04/04/2001
1645,ENGECOL ARTEFATOS DE CONCRETO SA,Cancelado em 06/02/2009
1646,ENGESA ENGO ESPECIALIZADOS SA,Cancelado em 20/12/2005
1647,ENGETRONICS DA AMAZONIA SA,Cancelado em 25/07/2017
1648,ENGEVIX ENGENHARIA SA,Cancelado em 14/04/1994
1649,ENGEX SA EQUIPS ESPECIALIZADOS,Cancelado em 28/09/2008
1650,ENIA INDUSTRIAS QUIMICAS SA,Cancelado em 29/03/1990
1651,ENISA ENG IND SA,Cancelado em 14/02/2012
1652,ENXUTA SA,Cancelado em 23/04/1998
1653,EOX ENERGIA EÓLICA S.A.,Cancelado em 07/01/2016
1654,EPILIFE EMPREENDIMENTOS E PART S/A,Cancelado em 16/10/2008
1655,EPTE-EMPR. PTA TRANS. ENERG. ELETR. S.A.,Cancelado em 31/10/2001
1656,ERICSSON TELECOMUNICACOES SA,Cancelado em 30/03/2001
1657,ERIG ESTALEIROS RIO GUAJARA SA,Cancelado em 12/06/2000
1658,ERNESTO NEUGEBAUER SA IND REU,Cancelado em 23/05/2000
1659,ERVA MOURA VALE DO CURU SA,Cancelado em 14/02/2012
1660,ESCRITORIO CONS ENG ECEL SA,Cancelado em 20/12/2005
1661,ESMEL AGROPEC SA,Cancelado em 14/02/2012
1662,ESPLANADA CONF NE SA ESPLANORD,Cancelado em 28/11/1988
1663,ESPLANADA HOTEIS SA,Cancelado em 07/05/1990
1664,ESPLENDOR IND E COM MOVEIS SA,Cancelado em 08/01/2007
1665,ESTACON ENGENHARIA SA,Cancelado em 20/08/2001
1666,ESTALEIRO MICOM SA,Cancelado em 26/09/2011
1667,ESTALEIRO MICOM SA,Cancelado em 23/08/2016
1668,ESTALEIROS BACIA AMAZONICA SA,Cancelado em 01/06/2011
1669,ESTEIO AGROPEC SA,Cancelado em 14/02/2012
1670,ESTRELA DO GUAPORE SA AGROPEC,Cancelado em 21/01/1993
1671,ESTRELA SERRANA CARNES E DERIVADOS S/A,Cancelado em 14/02/2012
1672,ESTTEIO COMPANHIA SECURITIZADORA DE CRÉDITOS,Cancelado em 05/09/2019
1673,ESTUDIO AMAZ RADIOFIFUSAO SA,Cancelado em 04/08/1997
1674,ETN - EMPRESA TECNICA NACIONAL SA,Cancelado em 14/02/2012
1675,ETTI NORDESTE INDL SA,Cancelado em 06/10/1999
1676,EUCATEX MIN DO NE SA,Cancelado em 22/12/1995
1677,EUROLEASE SA ARREND MERCANTIL,Cancelado em 15/01/2008
1678,EVADIN INDÚSTRIAS AMAZÔNIA S/A,Cancelado em 01/06/2017
1679,EVEREST RIO HOTEL SA,Cancelado em 17/01/2001
1680,EXPLORACAO MERCANTIL DA PECUARIA SA,Cancelado em 08/09/2015
1681,FAB CHOCOLATE SATURNO SA,Cancelado em 14/05/1986
1682,FAB DA PEDRA SA FIAÇÃO E TECELAGEM,Cancelado em 08/11/1993
1683,FAB EMULSÕES ASFALTO DE PE SA,Cancelado em 28/09/2008
1684,FAB GAZES INDS AG.PR. FAGIP SA,Cancelado em 14/02/2012
1685,FAB LEAL SA IND E COM,Cancelado em 12/09/2012
1686,FAB MIN ELETROD SOLD DENVER SA,Cancelado em 04/01/2010
1687,FAB PAPEL DA BAHIA SA,Cancelado em 14/02/2012
1688,FAB VASELINA DA BAHIA SA,Cancelado em 08/05/1996
1689,FABILINE AGROPECUARIA SA,Cancelado em 14/02/2012
1690,FABILINE AGROPECUARIA SA,Cancelado em 01/08/2013
1691,FABRIMAR SA IND E COMERCIO,Cancelado em 14/12/1990
1692,FAE - FERRAGENS APARELHOS ELÉTRICOS S/A,Cancelado em 19/12/2011
1693,FAE ADM. E PARTICIPAÇÕES SA,Cancelado em 23/12/2011
1694,FAJASA - FAZ JATOBA SA,Cancelado em 09/08/1991
1695,FAMA DA AM IND METALURGICA SA,Cancelado em 14/02/2012
1696,FAMASA - FAZ MAMANGUAPE SA,Cancelado em 14/02/2012
1697,FARBOSA AGRICULTURA SA,Cancelado em 14/02/2012
1698,FARGASA FAZ REUN J GADELHA SA,Cancelado em 14/02/2012
1699,FARMFRUIT AGROINDUSTRIAL SA,Cancelado em 14/02/2012
1700,FARMFRUIT AGROINDUSTRIAL SA,Cancelado em 17/02/2016
1701,FAROL DO LAGO SA,Cancelado em 23/07/2001
1702,FAROL SA IND GAUCHA FAR OLEOS,Cancelado em 22/03/2005
1703,FAT CIMENTO TECNICA SA,Cancelado em 14/02/2012
1704,FATOR EMPREENDIMENTOS IMOBILIÁRIOS SA,Cancelado em 04/01/2010
1705,FATSUI BRASIL SA EMP GERAL MIN,Cancelado em 22/03/2005
1706,FAZ AGROPART SA,Cancelado em 14/02/2012
1707,FAZ AGROPASTORIL S PEDRO SA,Cancelado em 14/02/2012
1708,FAZ AGROPECUARIA SERRA VERDE SA,Cancelado em 08/06/2011
1709,FAZ ALTO  BONITO SA FABOSA,Cancelado em 28/09/2008
1710,FAZ ALVORADA SA,Cancelado em 14/02/2012
1711,FAZ AMONTADA SA,Cancelado em 14/02/2012
